,host_id,num_host_listings
3242,49727155,1
3243,49740126,1
3244,49742820,1
3245,49745415,1
3246,49796992,1
3247,49813156,3
3248,49813293,2
3249,49873188,1
3250,49908695,2
3251,49966137,1
3252,49973350,1
3253,49978275,1
3254,50029238,1
3255,50078010,4
3256,50140960,1
3257,50153316,1
3258,50245815,2
3259,50299063,1
3260,50330293,2
3261,50393013,1
3262,50402990,2
3263,50420995,1
3264,50482854,30
3265,50486974,3
3266,50491679,1
3267,50491718,1
3268,50513996,4
3269,50523476,1
3270,50549139,1
3271,50604783,1
3272,50623132,2
3273,50670701,1
3274,50680035,1
3275,50686127,1
3276,50708073,1
3277,50743726,1
3278,50749609,2
3279,50855003,3
3280,50860694,3
3281,50862676,2
3282,50863457,1
3283,50887036,13
3284,50934103,1
3285,50975016,4
3286,50999492,1
3287,51015555,3
3288,51017586,223
3289,51019815,4
3290,51083894,1
3291,51091918,1
3292,51103759,1
3293,51105228,1
3294,51150055,1
3295,51158910,2
3296,51197936,3
3297,51234787,1
3298,51247710,3
3299,51259730,2
3300,51278102,2
3301,51350276,2
3302,51359623,1
3303,51366228,1
3304,51428584,1
3305,51429168,1
3306,51444924,1
3307,51468058,1
3308,51528327,2
3309,51547165,1
3310,51554002,13
3311,51561735,3
3312,51607095,1
3313,51640450,1
3314,51677770,1
3315,51695533,1
3316,51720164,1
3317,51745068,2
3318,51758731,1
3319,51777990,1
3320,51783573,1
3321,51784500,1
3322,51836264,4
3323,51861692,1
3324,51869684,1
3325,51902524,2
3326,51933304,1
3327,51954168,2
3328,51960525,1
3329,52037797,1
3330,52038544,2
3331,52042236,71
3332,52093520,1
3333,52125218,1
3334,52169007,1
3335,52178915,29
3336,52189738,1
3337,52199669,1
3338,52200456,2
3339,52252216,2
3340,52269581,1
3341,52305927,1
3342,52330183,2
3343,52352473,1
3344,52353356,2
3345,52359940,1
3346,52362302,1
3347,52364221,1
3348,52451621,1
3349,52453423,3
3350,52467156,1
3351,52486198,1
3352,52562810,5
3353,52567365,1
3354,52577854,1
3355,52590603,4
3356,52595418,1
3357,52600820,3
3358,52651623,5
3359,52665755,2
3360,52676905,11
3361,52681481,1
3362,52693307,1
3363,52706345,1
3364,52708317,1
3365,52770794,1
3366,52785887,1
3367,52798525,3
3368,52806460,1
3369,52862089,1
3370,52886766,28
3371,52896140,20
3372,52900042,2
3373,52903044,1
3374,52905015,1
3375,52946145,1
3376,52989982,7
3377,52999802,1
3378,53000082,1
3379,53077610,1
3380,53086214,2
3381,53086419,1
3382,53089798,1
3383,53096430,3
3384,53146438,2
3385,53150171,1
3386,53165448,1
3387,53169958,1
3388,53179201,1
3389,53180127,2
3390,53232920,2
3391,53243704,1
3392,53321478,2
3393,53368406,2
3394,53416626,1
3395,53595817,28
3396,53632856,7
3397,53633823,1
3398,53655943,2
3399,53660557,1
3400,53709909,1
3401,53719196,1
3402,53728154,2
3403,53750571,1
3404,53782803,3
3405,53796346,3
3406,53825010,3
3407,53852475,1
3408,53857928,1
3409,53861615,3
3410,53967105,12
3411,53971323,1
3412,53982235,3
3413,54001970,5
3414,54123048,1
3415,54133920,1
3416,54143486,1
3417,54259635,1
3418,54288889,7
3419,54290545,16
3420,54340091,2
3421,54341104,1
3422,54341693,4
3423,54361098,6
3424,54373523,1
3425,54411873,1
3426,54427362,2
3427,54428601,2
3428,54430471,7
3429,54432739,1
3430,54474596,4
3431,54506443,1
3432,54515086,2
3433,54516153,1
3434,54538867,1
3435,54545023,1
3436,54546719,1
3437,54638283,1
3438,54661650,2
3439,54668469,1
3440,54671532,1
3441,54672032,1
3442,54682883,2
3443,54683275,1
3444,54691250,3
3445,54789970,2
3446,54889582,2
3447,54897718,1
3448,54914758,1
3449,54987696,3
3450,55004297,1
3451,55023244,1
3452,55024463,2
3453,55033339,3
3454,55034835,1
3455,55036781,8
3456,55050743,1
3457,55104253,8
3458,55151359,1
3459,55178650,1
3460,55182207,4
3461,55182545,2
3462,55314381,1
3463,55323892,4
3464,55341546,1
3465,55366398,2
3466,55464391,1
3467,55479866,1
3468,55485308,1
3469,55489946,1
3470,55498221,1
3471,55557925,1
3472,55559643,1
3473,55582509,1
3474,55611294,1
3475,55612090,1
3476,55616490,3
3477,55623152,1
3478,55652228,2
3479,55686833,1
3480,55713380,2
3481,55743206,3
3482,55823041,1
3483,55831129,1
3484,55833596,1
3485,55944836,3
3486,55974535,1
3487,56044596,1
3488,56079224,2
3489,56080157,2
3490,56081355,1
3491,56091787,2
3492,56208504,5
3493,56283779,1
3494,56287607,3
3495,56337219,2
3496,56413553,2
3497,56446847,1
3498,56486074,2
3499,56496736,1
3500,56520924,4
3501,56540157,1
3502,56615803,1
3503,56617068,1
3504,56645627,1
3505,56720934,1
3506,56729707,1
3507,56786020,3
3508,56821101,1
3509,56866557,8
3510,56871257,3
3511,56875876,2
3512,56931251,1
3513,57034951,1
3514,57058460,1
3515,57133831,12
3516,57157137,5
3517,57180274,1
3518,57180463,1
3519,57211159,2
3520,57275824,10
3521,57317687,1
3522,57322496,1
3523,57323235,1
3524,57334568,3
3525,57421899,1
3526,57470711,1
3527,57531575,1
3528,57549755,1
3529,57555211,1
3530,57558620,1
3531,57567795,2
3532,57626790,1
3533,57649962,13
3534,57656298,1
3535,57695623,1
3536,57698073,1
3537,57762165,1
3538,57787521,4
3539,57789943,1
3540,57805464,1
3541,57806303,1
3542,57822770,1
3543,57853430,1
3544,57875877,1
3545,57940735,69
3546,57952089,2
3547,57961363,3
3548,58011412,1
3549,58037555,1
3550,58060342,1
3551,58100075,2
3552,58124070,1
3553,58165703,1
3554,58216182,1
3555,58232511,1
3556,58241922,1
3557,58247900,1
3558,58340138,1
3559,58392624,4
3560,58392980,1
3561,58393453,2
3562,58532771,1
3563,58535585,1
3564,58541052,1
3565,58588365,1
3566,58589298,2
3567,58596587,1
3568,58615585,1
3569,58624902,5
3570,58666379,3
3571,58743390,1
3572,58779884,1
3573,58812881,2
3574,58898644,1
3575,58926251,1
3576,58929502,1
3577,58950069,10
3578,59062307,1
3579,59062882,1
3580,59067809,3
3581,59083392,1
3582,59190636,2
3583,59194643,1
3584,59220985,1
3585,59253508,1
3586,59254161,9
3587,59307337,1
3588,59353616,1
3589,59384269,3
3590,59404052,1
3591,59411262,1
3592,59489608,4
3593,59533312,6
3594,59609333,1
3595,59616052,1
3596,59617191,1
3597,59756023,1
3598,59793927,3
3599,59798166,1
3600,59807707,1
3601,59842895,1
3602,59843096,2
3603,59853543,1
3604,59896021,1
3605,59898800,1
3606,59943161,1
3607,59958305,1
3608,59961973,1
3609,59989848,1
3610,60003868,2
3611,60085031,2
3612,60085595,2
3613,60104626,1
3614,60108531,1
3615,60146687,1
3616,60177884,1
3617,60222981,4
3618,60277069,1
3619,60305454,1
3620,60388429,1
3621,60509146,1
3622,60534131,1
3623,60548370,1
3624,60553294,1
3625,60577266,1
3626,60609359,1
3627,60624735,1
3628,60634559,2
3629,60665418,1
3630,60673060,1
3631,60706039,1
3632,60769392,3
3633,60793854,1
3634,60799111,1
3635,60799331,1
3636,60832928,20
3637,60844024,2
3638,60973998,1
3639,60986990,1
3640,61023970,2
3641,61027278,1
3642,61044818,1
3643,61059811,1
3644,61152382,1
3645,61283755,1
3646,61304968,192
3647,61316562,1
3648,61408120,1
3649,61442381,1
3650,61444030,1
3651,61468792,1
3652,61584386,1
3653,61598123,1
3654,61610669,2
3655,61675605,1
3656,61685542,1
3657,61720380,1
3658,61721334,1
3659,61726212,2
3660,61823299,1
3661,61849963,2
3662,61868859,1
3663,61870189,5
3664,61871290,1
3665,61874204,1
3666,61886426,1
3667,61941571,1
3668,61985965,2
3669,62031833,1
3670,62033792,1
3671,62129159,1
3672,62132374,1
3673,62147645,1
3674,62167211,2
3675,62207442,6
3676,62289986,2
3677,62339985,1
3678,62353986,2
3679,62354960,1
3680,62411922,1
3681,62448229,1
3682,62455180,6
3683,62551872,2
3684,62642225,2
3685,62649926,1
3686,62660036,1
3687,62695278,1
3688,62706012,2
3689,62774047,1
3690,62799019,6
3691,62816738,1
3692,62823595,2
3693,62830219,1
3694,62833663,1
3695,62849576,14
3696,62875188,1
3697,62922745,1
3698,62957756,1
3699,62973109,1
3700,62983922,2
3701,62995606,1
3702,63004175,2
3703,63015299,1
3704,63089848,1
3705,63129576,1
3706,63150341,8
3707,63180557,2
3708,63219807,1
3709,63235670,2
3710,63323328,6
3711,63373374,5
3712,63406235,1
3713,63407928,1
3714,63434977,1
3715,63509462,2
3716,63510796,1
3717,63515159,5
3718,63537478,1
3719,63627415,3
3720,63652135,1
3721,63678840,1
3722,63679546,1
3723,63752653,1
3724,63752720,1
3725,63809229,1
3726,63849958,1
3727,63886966,3
3728,63895895,1
3729,63921596,1
3730,63923219,1
3731,63953809,1
3732,63965581,3
3733,64109419,1
3734,64115445,1
3735,64185729,2
3736,64227189,1
3737,64270269,1
3738,64305800,4
3739,64340974,1
3740,64350695,3
3741,64373976,1
3742,64393745,1
3743,64509143,4
3744,64511487,1
3745,64550230,6
3746,64552675,2
3747,64563376,2
3748,64565134,1
3749,64581043,1
3750,64634416,1
3751,64702170,3
3752,64706856,1
3753,64766258,2
3754,64782484,1
3755,64792091,2
3756,64815963,1
3757,64821963,1
3758,64834973,2
3759,64958091,1
3760,64959127,1
3761,64992490,1
3762,65113174,2
3763,65120131,1
3764,65131356,5
3765,65273984,1
3766,65282571,1
3767,65379678,12
3768,65390921,7
3769,65413047,1
3770,65470051,1
3771,65477189,1
3772,65511356,1
3773,65534110,1
3774,65557078,1
3775,65674961,1
3776,65678433,2
3777,65689586,1
3778,65690082,1
3779,65743784,1
3780,65783956,1
3781,65811369,1
3782,65819119,1
3783,65821879,1
3784,65843449,1
3785,65922246,2
3786,65960798,9
3787,65976890,3
3788,65981537,1
3789,65983702,3
3790,66063263,1
3791,66096758,2
3792,66103188,1
3793,66110757,1
3794,66113439,4
3795,66133156,1
3796,66151206,1
3797,66251520,2
3798,66270465,2
3799,66287912,6
3800,66290175,1
3801,66338343,1
3802,66349302,3
3803,66381230,1
3804,66386123,3
3805,66386773,1
3806,66394387,3
3807,66397851,1
3808,66475345,1
3809,66489790,1
3810,66506243,4
3811,66506549,14
3812,66531712,1
3813,66579598,1
3814,66656952,1
3815,66669263,1
3816,66671112,2
3817,66680056,6
3818,66762394,1
3819,66779592,2
3820,66818469,3
3821,66820461,1
3822,66846717,2
3823,66862464,1
3824,66934815,1
3825,67021895,1
3826,67076371,2
3827,67107658,1
3828,67136368,4
3829,67136674,2
3830,67137884,3
3831,67147516,1
3832,67208520,1
3833,67217793,1
3834,67222384,4
3835,67245529,1
3836,67250115,1
3837,67252482,1
3838,67283170,3
3839,67348710,1
3840,67353899,1
3841,67355433,2
3842,67369984,2
3843,67373986,1
3844,67389245,1
3845,67397423,1
3846,67526328,1
3847,67598167,1
3848,67612042,1
3849,67621997,1
3850,67636821,1
3851,67649817,3
3852,67655814,2
3853,67657383,1
3854,67661449,1
3855,67661665,2
3856,67661918,1
3857,67672617,1
3858,67799293,1
3859,67803040,1
3860,67815544,1
3861,67836759,1
3862,67947912,25
3863,68008790,1
3864,68011974,1
3865,68111841,2
3866,68135306,1
3867,68169127,1
3868,68192516,1
3869,68234842,4
3870,68250332,1
3871,68258751,3
3872,68276009,1
3873,68292559,1
3874,68306255,1
3875,68327042,1
3876,68404777,1
3877,68435038,1
3878,68448237,1
3879,68530647,3
3880,68546448,2
3881,68552807,2
3882,68573896,1
3883,68719589,1
3884,68754219,1
3885,68759341,2
3886,68769830,1
3887,68839135,1
3888,68854139,1
3889,68859703,1
3890,68921286,1
3891,68923489,1
3892,68925165,1
3893,68925881,7
3894,68956435,1
3895,68957698,3
3896,68961287,4
3897,68962513,1
3898,69076063,2
3899,69092586,1
3900,69113236,1
3901,69123721,1
3902,69230087,1
3903,69245835,2
3904,69253665,1
3905,69271632,2
3906,69413116,1
3907,69431826,1
3908,69443383,2
3909,69552498,186
3910,69570875,1
3911,69583043,1
3912,69596216,1
3913,69662100,1
3914,69693570,1
3915,69710602,38
3916,69829513,1
3917,69862882,3
3918,69868270,1
3919,70028859,1
3920,70054253,1
3921,70090954,1
3922,70100261,1
3923,70180425,1
3924,70195733,21
3925,70199015,1
3926,70202710,2
3927,70248085,2
3928,70377259,1
3929,70383266,1
3930,70422087,15
3931,70428754,1
3932,70434796,1
3933,70441648,1
3934,70449204,2
3935,70564610,1
3936,70648564,1
3937,70691721,2
3938,70709952,1
3939,70716285,2
3940,70722023,24
3941,70726608,2
3942,70759576,1
3943,70839053,1
3944,70890512,2
3945,70924949,1
3946,70953961,1
3947,70976017,1
3948,70988782,2
3949,71001294,1
3950,71010111,1
3951,71013780,1
3952,71030757,12
3953,71123602,1
3954,71153678,2
3955,71155468,1
3956,71198544,1
3957,71211752,1
3958,71223794,1
3959,71224348,1
3960,71238476,1
3961,71362662,70
3962,71367417,41
3963,71421961,4
3964,71497877,2
3965,71599286,1
3966,71602029,1
3967,71663638,1
3968,71672564,1
3969,71707432,2
3970,71728481,3
3971,71877545,1
3972,71906412,1
3973,71959104,2
3974,71962329,1
3975,71971200,1
3976,71993434,8
3977,71993492,1
3978,72030236,1
3979,72126706,1
3980,72139851,1
3981,72288912,1
3982,72330346,1
3983,72352239,1
3984,72411152,1
3985,72412184,1
3986,72452182,5
3987,72536487,1
3988,72542556,3
3989,72563394,1
3990,72745682,23
3991,72841560,1
3992,72883414,4
3993,72911037,1
3994,72937696,1
3995,73005994,3
3996,73013068,1
3997,73066855,1
3998,73088478,5
3999,73113719,1
4000,73184888,1
4001,73195631,11
4002,73224401,1
4003,73225403,1
4004,73229390,6
4005,73259842,1
4006,73375187,1
4007,73443924,1
4008,73460846,1
4009,73663906,1
4010,73671571,1
4011,73673725,1
4012,73681139,1
4013,73686893,1
4014,73746829,1
4015,73871798,1
4016,73882817,2
4017,73992208,1
4018,74053531,5
4019,74079684,153
4020,74158479,1
4021,74200411,2
4022,74218891,1
4023,74225531,6
4024,74266325,1
4025,74367736,1
4026,74484282,1
4027,74485580,1
4028,74490187,8
4029,74508617,1
4030,74521868,1
4031,74663562,2
4032,74669231,1
4033,74669600,1
4034,74685284,1
4035,74687073,1
4036,74688050,1
4037,74779838,5
4038,74794255,1
4039,74821878,2
4040,74826494,1
4041,74849912,2
4042,74864661,2
4043,74894608,1
4044,74931930,1
4045,75114186,1
4046,75130514,1
4047,75161449,8
4048,75261976,3
4049,75280347,1
4050,75311659,1
4051,75471141,2
4052,75499853,1
4053,75503917,1
4054,75597930,1
4055,75671470,1
4056,75676988,1
4057,75677285,1
4058,75815124,1
4059,75819514,1
4060,75827202,1
4061,75898452,1
4062,75911066,1
4063,75915740,8
4064,76040862,1
4065,76162275,1
4066,76169383,1
4067,76184506,2
4068,76206719,1
4069,76266781,3
4070,76364505,1
4071,76375270,1
4072,76440133,1
4073,76456354,2
4074,76480804,1
4075,76574816,1
4076,76632665,1
4077,76673493,1
4078,76840654,2
4079,76977509,1
4080,77019852,1
4081,77021411,1
4082,77026550,3
4083,77122265,1
4084,77125601,5
4085,77145520,1
4086,77171550,1
4087,77281380,1
4088,77356791,2
4089,77365088,1
4090,77365717,1
4091,77408629,1
4092,77524831,31
4093,77580599,1
4094,77601841,1
4095,77606360,2
4096,77607183,1
4097,77627831,1
4098,77688656,1
4099,77716549,1
4100,77733562,1
4101,77765710,1
4102,77771458,1
4103,77776323,1
4104,77809613,1
4105,77818983,2
4106,77986533,1
4107,77990966,1
4108,78065356,2
4109,78087455,1
4110,78175456,1
4111,78187163,1
4112,78193909,1
4113,78193939,1
4114,78214610,1
4115,78214792,1
4116,78345014,1
4117,78349711,4
4118,78373073,1
4119,78422057,1
4120,78644426,1
4121,78687651,1
4122,78817848,1
4123,78940306,1
4124,78960764,1
4125,78974449,1
4126,79067706,3
4127,79074209,1
4128,79134252,2
4129,79146345,2
4130,79168144,2
4131,79168980,2
4132,79185046,8
4133,79194446,1
4134,79275751,34
4135,79300301,2
4136,79347068,1
4137,79367804,2
4138,79368357,1
4139,79369939,1
4140,79383889,1
4141,79405635,1
4142,79531473,3
4143,79700556,1
4144,79700737,1
4145,79733183,6
4146,79867958,1
4147,79879363,1
4148,79921885,2
4149,79927795,1
4150,79947261,1
4151,79952540,1
4152,79956199,1
4153,80038054,1
4154,80042548,2
4155,80054558,1
4156,80101930,2
4157,80103437,1
4158,80121678,1
4159,80122568,1
4160,80161558,1
4161,80195199,1
4162,80247220,1
4163,80259852,1
4164,80286329,2
4165,80324741,1
4166,80344769,9
4167,80345768,1
4168,80379332,2
4169,80482250,1
4170,80538631,1
4171,80566275,1
4172,80612349,1
4173,80620983,1
4174,80731033,1
4175,80733925,2
4176,80765633,1
4177,80769716,1
4178,80779754,1
4179,80781887,2
4180,80789381,2
4181,80835795,5
4182,80840018,1
4183,80906181,1
4184,80965149,2
4185,80977936,1
4186,81048530,1
4187,81083410,4
4188,81127410,1
4189,81154398,1
4190,81160981,2
4191,81326269,1
4192,81383039,4
4193,81472468,1
4194,81477192,2
4195,81481021,1
4196,81499856,1
4197,81537433,1
4198,81668844,1
4199,81683170,1
4200,81712115,1
4201,81810379,1
4202,81833421,1
4203,81873275,1
4204,81931213,25
4205,81932113,1
4206,81942131,2
4207,81973828,1
4208,82099589,2
4209,82181281,1
4210,82186752,1
4211,82207516,1
4212,82208997,1
4213,82343034,1
4214,82356869,2
4215,82385828,1
4216,82730377,4
4217,82746417,2
4218,82765160,1
4219,82827178,3
4220,82831983,2
4221,82873650,1
4222,82884264,1
4223,82894664,2
4224,82899824,4
4225,82915854,1
4226,83013152,1
4227,83060567,1
4228,83089062,1
4229,83199033,1
4230,83199051,3
4231,83355921,3
4232,83374887,1
4233,83378004,1
4234,83426993,1
4235,83430758,2
4236,83562923,1
4237,83629501,2
4238,83790674,1
4239,83799351,4
4240,83830448,1
4241,83948422,1
4242,84000424,3
4243,84022904,1
4244,84025089,1
4245,84088373,3
4246,84141879,1
4247,84149674,1
4248,84182822,1
4249,84269945,1
4250,84569383,2
4251,84580750,2
4252,84583753,5
4253,84598702,1
4254,84624881,1
4255,84685491,1
4256,84770587,1
4257,84780274,2
4258,84799633,2
4259,84944169,1
4260,84956644,1
4261,84973768,1
4262,84983912,17
4263,85006443,2
4264,85291863,26
4265,85318793,1
4266,85336022,4
4267,85370695,1
4268,85395007,1
4269,85545415,3
4270,85554930,3
4271,85642150,1
4272,85652807,1
4273,85703105,1
4274,85770808,3
4275,85780184,1
4276,85814110,1
4277,85909545,1
4278,85935383,1
4279,85966910,1
4280,85986860,1
4281,86004607,4
4282,86030898,3
4283,86144364,1
4284,86213321,1
4285,86417578,2
4286,86424810,1
4287,86538740,2
4288,86592692,3
4289,86632020,1
4290,86683905,2
4291,86790860,1
4292,86916242,6
4293,86924880,2
4294,87109221,1
4295,87145759,1
4296,87159901,1
4297,87164837,37
4298,87391637,4
4299,87409402,1
4300,87570342,2
4301,87581627,1
4302,87759505,1
4303,87787906,1
4304,87789806,28
4305,87955051,2
4306,87973231,1
4307,87986116,1
4308,88088743,8
4309,88361607,1
4310,88416118,1
4311,88468104,1
4312,88520580,1
4313,88594168,1
4314,88601518,1
4315,88693962,4
4316,88787615,2
4317,89016124,1
4318,89155959,1
4319,89224632,1
4320,89321338,1
4321,89327050,1
4322,89330486,1
4323,89366551,5
4324,89397613,1
4325,89400145,1
4326,89505242,2
4327,89597888,2
4328,89698142,1
4329,89752172,6
4330,89765652,2
4331,89846889,1
4332,89939893,3
4333,90088823,2
4334,90089970,2
4335,90096309,4
4336,90108952,2
4337,90113871,4
4338,90122288,2
4339,90130997,1
4340,90133001,1
4341,90134496,1
4342,90138469,2
4343,90219663,14
4344,90297958,1
4345,90308155,4
4346,90344020,1
4347,90364963,1
4348,90374208,2
4349,90510741,13
4350,90518192,1
4351,90518457,4
4352,90673546,5
4353,90704424,1
4354,90710470,8
4355,90732066,1
4356,90843020,1
4357,90848730,1
4358,90865456,1
4359,90876278,1
4360,90986739,1
4361,90995030,2
4362,91051673,1
4363,91168380,1
4364,91209379,1
4365,91232061,1
4366,91238134,1
4367,91310952,4
4368,91345255,2
4369,91367570,1
4370,91370674,1
4371,91389761,2
4372,91421183,1
4373,91422388,1
4374,91527655,1
4375,91551570,1
4376,91554525,1
4377,91584487,2
4378,91585798,1
4379,91593629,2
4380,91612910,2
4381,91675813,1
4382,91713901,2
4383,91740739,1
4384,91744864,1
4385,91838659,1
4386,91922030,1
4387,92008506,1
4388,92020896,3
4389,92043826,6
4390,92099228,1
4391,92166718,2
4392,92196431,8
4393,92198288,1
4394,92287016,1
4395,92349163,1
4396,92358833,1
4397,92397604,1
4398,92416732,2
4399,92503969,1
4400,92506104,5
4401,92511684,1
4402,92519195,1
4403,92550852,1
4404,92587599,1
4405,92601392,1
4406,92649198,21
4407,92715155,157
4408,92732406,1
4409,92734751,12
4410,92739146,1
4411,92821552,1
4412,92832533,1
4413,92846209,1
4414,92865395,1
4415,92876738,1
4416,92879898,1
4417,92882954,1
4418,92884624,3
4419,92908055,1
4420,92912661,1
4421,92977286,1
4422,93046164,18
4423,93049193,1
4424,93069241,4
4425,93181790,1
4426,93194908,1
4427,93196809,2
4428,93224328,3
4429,93340562,1
4430,93347328,1
4431,93480804,1
4432,93489226,1
4433,93532732,1
4434,93617708,1
4435,93691510,1
4436,93711286,1
4437,93725021,1
4438,93728596,1
4439,93739166,2
4440,93784308,1
4441,93784604,2
4442,93785861,3
4443,93911494,1
4444,93942388,1
4445,93956936,5
4446,93965784,1
4447,94107595,1
4448,94117636,1
4449,94129063,1
4450,94169489,3
4451,94226637,1
4452,94251766,1
4453,94259325,1
4454,94271081,2
4455,94303338,4
4456,94344031,4
4457,94352429,1
4458,94390726,1
4459,94417116,1
4460,94420636,1
4461,94422296,7
4462,94479593,1
4463,94501935,5
4464,94544541,1
4465,94547329,1
4466,94553777,2
4467,94638342,1
4468,94657933,4
4469,94669468,1
4470,94682212,9
4471,94722407,1
4472,94752762,1
4473,94770117,1
4474,94789486,1
4475,94847644,1
4476,94848320,1
4477,94879087,1
4478,94989739,2
4479,94997899,1
4480,95130958,1
4481,95155242,4
4482,95179238,2
4483,95185478,8
4484,95201851,1
4485,95219869,2
4486,95287774,1
4487,95375212,1
4488,95390898,1
4489,95478163,2
4490,95506944,2
4491,95606356,8
4492,95715267,5
4493,95749187,5
4494,95783359,2
4495,95793572,7
4496,95826922,1
4497,95913146,3
4498,95959052,3
4499,95978957,9
4500,96126478,1
4501,96181289,1
4502,96255708,120
4503,96256586,1
4504,96302357,2
4505,96310000,2
4506,96342291,1
4507,96360835,1
4508,96382289,1
4509,96450932,1
4510,96471926,1
4511,96548285,1
4512,96578830,9
4513,96592194,1
4514,96686009,2
4515,96728359,2
4516,96729939,1
4517,96737162,1
4518,96802590,1
4519,96808846,1
4520,96813222,1
4521,96828907,1
4522,96867270,12
4523,96871143,1
4524,96896023,1
4525,96968976,1
4526,97006413,128
4527,97009993,14
4528,97146280,1
4529,97150784,1
4530,97166072,2
4531,97178439,1
4532,97186723,1
4533,97203565,1
4534,97262478,1
4535,97280343,1
4536,97306924,1
4537,97322334,1
4538,97327724,1
4539,97358083,1
4540,97428618,2
4541,97511133,4
4542,97552336,2
4543,97564051,2
4544,97655258,1
4545,97678759,1
4546,97865031,2
4547,97867654,1
4548,97994165,2
4549,98039887,1
4550,98080275,1
4551,98105745,1
4552,98136624,3
4553,98140374,1
4554,98235845,2
4555,98239161,7
4556,98291000,1
4557,98377259,2
4558,98439650,2
4559,98486470,3
4560,98505142,1
4561,98526956,1
4562,98531139,1
4563,98545710,1
4564,98570220,69
4565,98578713,1
4566,98621414,2
4567,98651066,1
4568,98665048,1
4569,98713269,2
4570,98739496,1
4571,98786391,1
4572,98835563,1
4573,98851775,1
4574,98867637,1
4575,98950007,1
4576,98958109,1
4577,99010015,2
4578,99269212,1
4579,99400512,1
4580,99518851,1
4581,99522163,1
4582,99525865,5
4583,99530242,1
4584,99538472,1
4585,99549548,4
4586,99559345,1
4587,99624699,1
4588,99655079,1
4589,99679973,11
4590,99758750,1
4591,99822345,3
4592,99927972,1
4593,99957681,1
4594,99981912,1
4595,100095540,17
4596,100095762,1
4597,100235287,1
4598,100237797,4
4599,100238132,17
4600,100248310,1
4601,100391849,1
4602,100392167,1
4603,100429809,1
4604,100444157,1
4605,100615248,1
4606,100679698,1
4607,100681032,1
4608,100719990,1
4609,100784952,1
4610,100794153,1
4611,100797919,2
4612,100814746,1
4613,100858437,1
4614,100915168,1
4615,100915278,2
4616,100923173,1
4617,100977723,1
4618,101093667,1
4619,101101723,2
4620,101111200,1
4621,101179668,7
4622,101222669,1
4623,101282538,1
4624,101286126,1
4625,101298046,1
4626,101376635,1
4627,101401250,252
4628,101426056,35
4629,101458187,2
4630,101532128,1
4631,101639308,2
4632,101639319,1
4633,101702728,1
4634,101762203,2
4635,101777279,1
4636,101781193,1
4637,101787737,7
4638,101857975,1
4639,101860202,1
4640,101883334,1
4641,101972891,1
4642,101995602,39
4643,102285086,1
4644,102304062,2
4645,102309128,1
4646,102391639,2
4647,102409966,3
4648,102507377,1
4649,102545629,1
4650,102614107,1
4651,102621437,3
4652,102664906,1
4653,102680337,3
4654,102931629,2
4655,102947456,2
4656,103031016,1
4657,103055098,1
4658,103062212,1
4659,103068619,2
4660,103121608,3
4661,103152036,6
4662,103267856,1
4663,103332477,1
4664,103374062,1
4665,103433639,1
4666,103499993,4
4667,103579861,4
4668,103606501,1
4669,103683250,2
4670,103755434,1
4671,103777377,2
4672,103988058,1
4673,104008089,2
4674,104174370,2
4675,104198160,1
4676,104274388,1
4677,104401000,7
4678,104411856,1
4679,104415097,1
4680,104474585,1
4681,104518688,1
4682,104545163,1
4683,104675077,1
4684,104714699,4
4685,104727457,2
4686,104816765,2
4687,104863757,1
4688,104955403,1
4689,105076764,2
4690,105130210,1
4691,105162644,1
4692,105231437,1
4693,105237765,1
4694,105240060,1
4695,105257508,2
4696,105341346,1
4697,105383424,1
4698,105471051,1
4699,105697292,2
4700,105748679,8
4701,105809472,1
4702,105847684,2
4703,105865719,1
4704,106043775,1
4705,106094165,1
4706,106164910,1
4707,106306192,1
4708,106319922,3
4709,106349267,3
4710,106408136,1
4711,106416779,1
4712,106518270,1
4713,106535968,1
4714,106634470,1
4715,106642311,2
4716,106644057,1
4717,106657345,1
4718,106659468,1
4719,106790420,1
4720,106797169,1
4721,106835138,2
4722,106930045,1
4723,106984246,1
4724,107039371,1
4725,107058431,21
4726,107080470,1
4727,107133121,4
4728,107135352,2
4729,107155298,1
4730,107175253,1
4731,107181249,1
4732,107191736,2
4733,107197784,1
4734,107293305,433
4735,107300150,1
4736,107378628,3
4737,107463661,1
4738,107503112,15
4739,107559785,1
4740,107607835,4
4741,107697559,1
4742,107707507,1
4743,107708942,1
4744,107805071,1
4745,107850516,1
4746,107933517,1
4747,107943026,2
4748,107943276,1
4749,107979946,48
4750,108166800,4
4751,108218643,1
4752,108265642,1
4753,108268947,2
4754,108394763,1
4755,108396323,1
4756,108535188,1
4757,108599645,7
4758,108606959,1
4759,108638508,2
4760,108642824,1
4761,108731522,1
4762,108871580,1
4763,108875079,1
4764,108905130,1
4765,108986794,30
4766,109014640,1
4767,109035085,1
4768,109039580,1
4769,109085119,1
4770,109140785,1
4771,109142220,1
4772,109255494,1
4773,109257154,3
4774,109259459,1
4775,109380763,2
4776,109478106,1
4777,109520497,7
4778,109532423,1
4779,109704557,1
4780,109740221,3
4781,109854042,1
4782,109877365,1
4783,109904033,4
4784,110028763,1
4785,110067816,6
4786,110127396,3
4787,110155317,1
4788,110166245,1
4789,110214240,2
4790,110325885,1
4791,110352310,1
4792,110377634,1
4793,110381531,1
4794,110480765,1
4795,110504737,1
